Close,High,Low,Open,Volume,rsi,macd,sma_50,sma_200,action,prob
CSCO,CSCO,CSCO,CSCO,CSCO,,,,,,
62.92417907714844,62.973257238952485,61.667856013036605,62.74750817824045,26711800,60.93592116001214,0.9623026531623893,59.756052322387696,52.06455638885498,DON'T BUY,0.095
62.30582809448242,63.67993044726387,62.0211912431846,63.19899593423863,21810700,55.553335630410324,0.8710192004294868,59.86450691223145,52.142604427337645,DON'T BUY,0.105
62.08989715576172,62.72787579888115,61.45192225678024,62.56102203494596,24588300,53.767259522331834,0.7723494209780739,59.96532836914062,52.218277835845946,DON'T BUY,0.115
62.77695083618164,62.99288276259927,61.63840714585431,62.060453868868045,14931500,58.355136312660115,0.7410500364159844,60.09919311523438,52.29393320083618,DON'T BUY,0.095
62.23712158203125,62.83583542570169,61.599142965220345,62.61990725446267,23155100,53.83475300414436,0.6650194095884956,60.22031143188477,52.37326843261719,DON'T BUY,0.13
62.757320404052734,62.98306571645381,61.039689608527254,61.73655980539961,21154800,57.26977107514163,0.6393700278240715,60.33448135375976,52.456020011901856,DON'T BUY,0.125
60.91209411621094,62.51194174612239,60.53912182628029,62.30582695858354,27417600,44.594435055856714,0.464790551595911,60.402777938842775,52.53453353881836,DON'T BUY,0.27
59.54780197143555,61.22617541932651,59.410392111825985,61.1280228452212,25787400,37.913067197293906,0.2138825794510737,60.426826171875,52.60713691711426,DON'T BUY,0.365
59.3416862487793,60.048369794672304,59.13557146260644,59.83243787917437,18935300,37.01086804586647,-0.0015774287882734939,60.44421745300293,52.676359539031985,DON'T BUY,0.395
58.56630325317383,59.371139446922804,58.13444312591427,59.29261738152752,16463300,33.75654051314335,-0.23222106533419407,60.453315048217775,52.74568614959717,WAIT,0.51
59.38094711303711,59.49872645564653,58.81167342617227,59.20427622705407,16250700,39.7505983219716,-0.345292540298928,60.48689437866211,52.819949302673336,DON'T BUY,0.455
