Close,High,Low,Open,Volume,rsi,macd,sma_50,sma_200,Date,action,prob
JNJ,JNJ,JNJ,JNJ,JNJ,,,,,,,
148.7943115234375,149.31966740126413,148.0841035336355,148.85268274928774,6727300,48.00364929218072,-0.9669580002331202,151.77933807373046,151.11970268249513,2025-05-23,DON'T BUY,0.21
150.37408447265625,151.1492526106123,149.07884863006834,149.65778796891962,6990700,51.96238884135123,-0.747755165135402,151.61888458251954,151.11658187866212,2025-05-27,DON'T BUY,0.145
149.56947326660156,150.75677285026757,149.0788563261916,150.40352805427477,8459300,49.87942564426524,-0.6316791350986932,151.44175506591796,151.10316612243653,2025-05-28,DON'T BUY,0.155
150.69789123535156,151.14925040607753,148.71579473504596,148.90223155564834,6810600,52.74063085910385,-0.443521505681332,151.25975830078124,151.0934922027588,2025-05-29,DON'T BUY,0.25
152.29730224609375,152.78791913823414,150.34464162529684,151.0118734118369,15529700,56.528639594151,-0.1634618406862387,151.13426666259767,151.09533126831056,2025-05-30,DON'T BUY,0.285
152.48373413085938,152.62110627080844,149.4419181827181,151.58100078655963,6669300,56.96167480062961,0.07269299694857523,151.0119201660156,151.10518196105957,2025-06-02,DON'T BUY,0.295
151.52212524414062,152.7388605754872,151.18850933750107,151.8949988882907,8209800,53.97508047750418,0.18017664234363906,150.8584716796875,151.1097969818115,2025-06-03,DON'T BUY,0.28
150.3446502685547,152.02255175157072,150.2563428162781,152.02255175157072,6983900,50.48456171623212,0.16840455287885447,150.68808990478516,151.10562622070313,2025-06-04,DON'T BUY,0.18
150.77639770507812,151.19832107582351,149.77553498101082,150.79601160201483,5295400,51.71752174284013,0.19170365660627908,150.57051208496094,151.10218887329103,2025-06-05,DON'T BUY,0.215
152.12069702148438,153.1019309647165,151.1100272577506,151.1100272577506,5391500,55.43819898349814,0.31501083540396735,150.46619964599608,151.10433265686035,2025-06-06,DON'T BUY,0.35
152.31692504882812,153.06267235085258,151.5515638501274,151.9440663702561,5319000,55.97155298145628,0.42368267470132537,150.33837615966797,151.10493934631347,2025-06-09,DON'T BUY,0.335
153.5140380859375,154.48546502072455,152.1108808192415,152.5131753324394,6791600,59.18129993647415,0.5994923332398798,150.2232095336914,151.10549743652345,2025-06-10,DON'T BUY,0.325
152.34637451171875,153.66123935637015,151.82632172685302,153.3668661830171,6016000,54.971672744841264,0.6372561699550374,150.04324462890625,151.0958458709717,2025-06-11,DON'T BUY,0.315
153.7200927734375,153.7397066695454,152.2580490016518,153.30797636857517,7075500,58.69417570363719,0.769165405695702,150.13572845458984,151.08460540771483,2025-06-12,DON'T BUY,0.345
154.15185546875,154.71115101983074,153.0430563433094,153.0430563433094,6587500,59.81854008127117,0.8981902879596362,150.19579162597657,151.07324325561524,2025-06-13,DON'T BUY,0.35
152.30712890625,153.56310711488956,151.55157460228295,153.48460660529443,7024000,53.16036369226591,0.8418846974204541,150.132177734375,151.05466819763183,2025-06-16,DON'T BUY,0.27
