Close,High,Low,Open,Volume,rsi,macd,sma_50,sma_200,Date,action,prob
AMZN,AMZN,AMZN,AMZN,AMZN,,,,,,,
200.99000549316406,202.3699951171875,197.85000610351562,198.89999389648438,33393500,54.93041019187597,4.315724406436971,191.09980010986328,200.57965019226074,2025-05-23,DON'T BUY,0.045
206.02000427246094,206.69000244140625,202.19000244140625,203.08999633789062,34892000,59.57693834081098,4.384790350402625,191.26120025634765,200.79590019226075,2025-05-27,DON'T BUY,0.06
204.72000122070312,207.66000366210938,204.41000366210938,205.9199981689453,28549800,57.91506585714057,4.285228777011497,191.44080017089843,200.99050018310547,2025-05-28,DON'T BUY,0.05
205.6999969482422,208.80999755859375,204.22999572753906,208.02999877929688,34650000,58.84700060227802,4.236566476671044,191.6983999633789,201.18430015563965,2025-05-29,DON'T BUY,0.055
205.00999450683594,205.99000549316406,201.6999969482422,204.83999633789062,51679400,57.875232303048,4.095117853139129,191.88779998779296,201.37535011291504,2025-05-30,DON'T BUY,0.055
206.64999389648438,207.0,202.67999267578125,204.97999572753906,29113300,59.58357137017138,4.068454434410739,192.1217999267578,201.55745010375978,2025-06-02,DON'T BUY,0.055
205.7100067138672,208.9499969482422,205.02999877929688,207.11000061035156,33139100,58.128485935307545,3.926215405917162,192.3117999267578,201.73550010681151,2025-06-03,DON'T BUY,0.05
207.22999572753906,208.17999267578125,205.17999267578125,206.5500030517578,29915600,59.83651989057256,3.891284060969639,192.39119995117187,201.88370010375976,2025-06-04,DON'T BUY,0.055
207.91000366210938,212.80999755859375,207.55999755859375,209.5500030517578,51864200,60.6106515808969,3.8738167278172853,192.43519989013672,202.03795013427734,2025-06-05,DON'T BUY,0.055
213.57000732421875,213.8699951171875,210.5,212.39999389648438,39832500,66.41343674288501,4.267495699358278,192.68399993896483,202.21470016479492,2025-06-06,DON'T BUY,0.04
216.97999572753906,217.85000610351562,212.8800048828125,214.75,38102500,69.3436486770522,4.799323077333554,192.9963998413086,202.40520011901856,2025-06-09,DON'T BUY,0.09
217.61000061035156,217.69000244140625,214.14999389648438,216.77999877929688,31303300,69.86671367694666,5.211560608252682,193.49419982910158,202.59270011901856,2025-06-10,DON'T BUY,0.095
213.1999969482422,218.39999389648438,212.88999938964844,217.41000366210938,39326000,61.904446291256406,5.123352562756054,193.9529998779297,202.7780500793457,2025-06-11,DON'T BUY,0.065
213.24000549316406,213.5800018310547,211.3300018310547,211.77999877929688,27640000,61.946816044287196,4.9990494758478405,194.37440002441406,202.95905014038087,2025-06-12,DON'T BUY,0.06
212.10000610351562,214.0500030517578,209.6199951171875,209.9600067138672,29337800,59.90243127285896,4.7537516703968095,194.69620025634765,203.14205017089844,2025-06-13,DON'T BUY,0.06
216.10000610351562,217.05999755859375,211.60000610351562,212.30999755859375,33284200,64.34836655412292,4.826481290964864,195.4500003051758,203.35695022583008,2025-06-16,DON'T BUY,0.045
214.82000732421875,217.41000366210938,214.55999755859375,215.1999969482422,32086300,61.98009456665952,4.726352386896622,196.32640045166016,203.57705024719237,2025-06-17,DON'T BUY,0.05
