Close,High,Low,Open,Volume,rsi,macd,sma_50,sma_200,Date,action,prob
XOM,XOM,XOM,XOM,XOM,,,,,,,
100.52495574951172,100.9542600926748,99.58829781852495,100.10541035339202,12061600,40.64001126535778,-0.6566536970997987,105.31206634521484,108.11859451293945,2025-05-23,DON'T BUY,0.465
101.00303649902344,101.33477369213719,100.39811579306146,100.97376710278596,13043600,42.46625135244175,-0.7390638886320886,105.16846878051757,108.07828773498535,2025-05-27,DON'T BUY,0.38
99.62732696533203,101.89091884442455,99.31510765248808,101.75432336029878,14292400,38.76993364275747,-0.90495110817686,104.96139266967774,108.02068435668946,2025-05-28,WAIT,0.535
100.19322967529297,100.3493356142531,99.27608216075384,99.79319471464648,13825300,41.043243625813595,-0.9794636582144562,104.76795501708985,107.96138496398926,2025-05-29,DON'T BUY,0.4
99.81271362304688,99.90052181887317,98.7297012111472,99.6761181336087,28645800,39.96868604505273,-1.0570350145972895,104.53268295288086,107.89947593688964,2025-05-30,WAIT,0.59
100.54447174072266,101.32501627982484,99.73465036104437,101.22744914292399,17290500,43.056232253908405,-1.0473904438051704,104.30257141113282,107.84659969329834,2025-06-02,DON'T BUY,0.455
101.2762451171875,102.1153359654938,99.72489996503198,100.39812592199532,19194300,46.04479711662882,-0.9695229985514118,104.09482986450195,107.79224403381347,2025-06-03,DON'T BUY,0.365
99.81271362304688,102.36900702015761,99.81271362304688,101.39332069908734,15648500,41.36855499951474,-1.0142159968333289,103.85201675415038,107.7271017074585,2025-06-04,DON'T BUY,0.41
99.35414123535156,100.54447975454497,99.25657409067419,100.47618200888121,13924800,39.99785125887086,-1.0742551347127005,103.58475738525391,107.66232769012451,2025-06-05,BUY,0.63
101.73480987548828,101.95922100564745,100.18347219115182,100.26152888371986,15487800,49.375787230619494,-0.9191412328726614,103.33262741088868,107.6077462387085,2025-06-06,DON'T BUY,0.335
102.41778564453125,103.27638685459355,101.30550392817281,101.79334704741406,17087300,51.70768503011744,-0.7326563056057012,103.10150451660157,107.57535007476807,2025-06-09,DON'T BUY,0.31
