Close,High,Low,Open,Volume,rsi,macd,sma_50,sma_200,Date,action,prob
TSLA,TSLA,TSLA,TSLA,TSLA,,,,,,,
339.3399963378906,343.17999267578125,333.2099914550781,337.9200134277344,84654800,64.26635858427778,20.176387394491655,276.9030017089844,299.2065503692627,2025-05-23,DON'T BUY,0.215
362.8900146484375,363.7900085449219,347.32000732421875,347.3500061035156,120146400,70.50683010414245,21.409040209227044,279.16120208740233,300.0622004699707,2025-05-27,DON'T BUY,0.115
356.8999938964844,365.0,355.9100036621094,364.8399963378906,91404300,67.28798969225058,21.652979759542234,281.5390020751953,300.85250045776365,2025-05-28,DON'T BUY,0.17
358.42999267578125,367.7099914550781,356.0,365.2900085449219,88087800,67.69368789195977,21.719394070422084,284.20140197753904,301.64465042114256,2025-05-29,DON'T BUY,0.12
346.4599914550781,363.67999267578125,345.2900085449219,355.5199890136719,123474900,61.28942452438215,20.569041720081884,286.4134017944336,302.3895003509522,2025-05-30,DON'T BUY,0.105
342.69000244140625,348.0199890136719,333.3299865722656,343.5,81873800,59.38387553134239,19.13262361294028,288.542001953125,303.0638003540039,2025-06-02,DON'T BUY,0.165
344.2699890136719,355.3999938964844,343.0400085449219,346.6000061035156,99324500,59.94593104391816,17.91522802920167,290.4532015991211,303.7782502746582,2025-06-03,DON'T BUY,0.255
332.04998779296875,345.6000061035156,327.3299865722656,345.1000061035156,98912100,53.75057357535874,15.782451015456388,291.5264010620117,304.3678002166748,2025-06-04,DON'T BUY,0.3
284.70001220703125,324.54998779296875,273.2099914550781,322.489990234375,287499800,37.55470592229331,10.15440885235654,291.4576010131836,304.710700302124,2025-06-05,DON'T BUY,0.43
295.1400146484375,305.5,291.1400146484375,298.8299865722656,164747700,41.72412405249914,6.4620750577624335,291.9192013549805,305.0728003692627,2025-06-06,DON'T BUY,0.24
308.5799865722656,309.8299865722656,281.8500061035156,285.9599914550781,140908900,46.66152893888109,4.567713576630808,292.62820098876955,305.51020027160644,2025-06-09,DON'T BUY,0.19
326.0899963378906,327.8299865722656,310.6700134277344,314.94000244140625,151256500,52.328388801279075,4.428283410875167,293.87900115966795,306.0243002319336,2025-06-10,DON'T BUY,0.17
326.42999267578125,335.5,322.5,334.3999938964844,122611400,52.43406337331232,4.295700699292922,295.2244009399414,306.60315017700196,2025-06-11,DON'T BUY,0.17
319.1099853515625,332.55999755859375,316.8599853515625,323.0799865722656,105127500,49.87088010454991,3.5589392931378825,296.2374008178711,307.0971000671387,2025-06-12,DON'T BUY,0.19
325.30999755859375,332.989990234375,313.29998779296875,313.9700012207031,128964300,52.01069552473584,3.435734728840714,297.0884005737305,307.6576000213623,2025-06-13,DON'T BUY,0.15
329.1300048828125,332.04998779296875,326.4100036621094,331.2900085449219,83925900,53.33247006434295,3.6047831931741143,298.3254006958008,308.257200012207,2025-06-16,DON'T BUY,0.2
316.3500061035156,327.260009765625,314.739990234375,326.0899963378906,88282700,48.517812152664305,2.6766613387544,299.86380096435545,308.8102000427246,2025-06-17,DON'T BUY,0.27
322.04998779296875,329.32000732421875,315.45001220703125,317.30999755859375,95137700,50.657366834595855,2.3736964726126644,301.63900085449217,309.389049987793,2025-06-18,DON'T BUY,0.235
322.1600036621094,332.3599853515625,317.7799987792969,327.95001220703125,108688000,50.699954151132616,2.118056359383388,303.64500091552736,309.92930000305176,2025-06-20,DON'T BUY,0.235
348.67999267578125,357.5400085449219,327.4800109863281,327.5400085449219,190716800,59.724096452112725,4.009185806127618,305.17460052490236,310.6196999359131,2025-06-23,DON'T BUY,0.26
340.4700012207031,356.260009765625,340.44000244140625,356.1700134277344,114736200,56.289020441011175,4.790223110651709,306.9360006713867,311.22499992370604,2025-06-24,DON'T BUY,0.245
327.54998779296875,343.0,320.3999938964844,342.70001220703125,119845100,51.28958576433226,4.316901145765598,308.44080047607423,311.7118998718262,2025-06-25,DON'T BUY,0.195
325.7799987792969,331.04998779296875,323.6099853515625,324.6099853515625,80440900,50.62620199167876,3.7556736890431353,309.90940032958986,312.287149887085,2025-06-26,DON'T BUY,0.165
323.6300048828125,329.3399963378906,317.5,324.510009765625,89067000,49.78388458968534,3.1016563828995345,311.29980041503904,312.8239498901367,2025-06-27,DON'T BUY,0.16
317.6600036621094,325.5799865722656,316.6000061035156,319.8999938964844,76695100,47.42436376307144,2.0776637364585895,312.8220004272461,313.2813999176025,2025-06-30,DON'T BUY,0.265
300.7099914550781,305.8900146484375,293.2099914550781,298.4599914550781,145085700,41.42170948452695,-0.10042451001999098,314.0088003540039,313.6442998504639,2025-07-01,DON'T BUY,0.245
315.6499938964844,316.8299865722656,303.82000732421875,312.6300048828125,119483700,47.7047440278707,-0.6139643999975988,315.7718002319336,314.07349983215335,2025-07-02,DON'T BUY,0.21
315.3500061035156,318.45001220703125,312.760009765625,317.989990234375,58042300,47.59435502827782,-1.0332443724960854,317.3194003295898,314.49879989624026,2025-07-03,DON'T BUY,0.2
293.94000244140625,296.1499938964844,288.7699890136719,291.3699951171875,131177900,40.40770839524817,-3.0578857328555955,318.1834002685547,314.8345999145508,2025-07-07,DON'T BUY,0.225
297.80999755859375,304.04998779296875,294.3500061035156,297.0,103246700,42.10931016599926,-4.300577949055537,318.94940002441405,315.18429992675783,2025-07-08,DON'T BUY,0.105
295.8800048828125,300.1499938964844,293.54998779296875,297.54998779296875,75586800,41.47329667484568,-5.379147301137152,319.1679998779297,315.52769996643065,2025-07-09,DON'T BUY,0.065
309.8699951171875,310.4800109863281,300.0,300.04998779296875,104365300,47.64611569188931,-5.046868828360516,319.6477996826172,315.8574499511719,2025-07-10,DON'T BUY,0.08
313.510009765625,314.0899963378906,305.6499938964844,307.8900146484375,79236400,49.14891205147478,-4.438650977980842,320.07739990234376,316.23375,2025-07-11,DON'T BUY,0.105
316.8999938964844,322.6000061035156,312.6700134277344,317.7300109863281,78043400,50.57190999165485,-3.6411180194896247,320.77219970703123,316.5682499694824,2025-07-14,DON'T BUY,0.135
310.7799987792969,321.20001220703125,310.5,319.67999267578125,77556300,47.9624908400845,-3.462980776236691,321.37739990234377,316.8507999420166,2025-07-15,DON'T BUY,0.17
321.6700134277344,323.5,312.6199951171875,312.79998779296875,97284800,52.64484072160476,-2.4152312743684092,322.06660034179686,317.17405006408694,2025-07-16,DON'T BUY,0.205
319.4100036621094,324.3399963378906,317.05999755859375,323.1499938964844,73922900,51.60701919997759,-1.7471065886882684,322.84960021972654,317.50000007629393,2025-07-17,DON'T BUY,0.19
329.6499938964844,330.8999938964844,321.4200134277344,321.6600036621094,94255000,55.85357028491538,-0.38687171267889653,323.93559997558594,317.84595008850096,2025-07-18,DON'T BUY,0.245
328.489990234375,338.0,326.8800048828125,334.3999938964844,75768800,55.2619747593166,0.590712262290424,324.9809997558594,318.18025001525876,2025-07-21,DON'T BUY,0.24
332.1099853515625,335.4100036621094,321.54998779296875,329.739990234375,77370400,56.79975220528303,1.6386684085829302,325.92679931640623,318.55069999694825,2025-07-22,DON'T BUY,0.25
332.55999755859375,336.20001220703125,328.6700134277344,330.8999938964844,92553800,56.99763589614163,2.476940797166833,326.6127990722656,318.9683999633789,2025-07-23,DON'T BUY,0.255
305.29998779296875,310.1499938964844,300.4100036621094,310.0,156966000,43.88415703572459,0.9308919944159015,326.35119873046875,319.2915998840332,2025-07-24,DON'T BUY,0.235
316.05999755859375,323.6300048828125,308.010009765625,308.739990234375,148227000,48.88329655627871,0.5673400989837774,325.9909985351562,319.6214998626709,2025-07-25,DON'T BUY,0.235
