Close,High,Low,Open,Volume,rsi,macd,sma_50,sma_200,action,prob
MA,MA,MA,MA,MA,,,,,,
573.8622436523438,573.9817291158413,561.6045301851897,564.8905019832165,3205400,66.99383333073294,6.916852452075318,539.5841943359375,492.09892211914064,DON'T BUY,0.185
572.4781494140625,579.7570995270543,567.5790629406755,574.877947556803,3092600,65.39541038322574,7.237046498435802,540.4881469726563,492.6919711303711,DON'T BUY,0.205
552.7124633789062,570.7654648519218,549.665462520948,568.0371121538973,3318100,47.84094693570786,5.828687432256402,540.9828662109375,493.20384033203123,DON'T BUY,0.345
555.9287109375,558.6072880866442,548.978376656282,550.2330347614014,2795400,50.18425393387927,4.9154151778753885,541.7616467285156,493.7129524230957,DON'T BUY,0.26
547.4848022460938,553.3198989661615,542.3765856090591,546.1704012798933,3133200,44.52820195244237,3.4702841977452863,542.3055297851563,494.17553207397464,DON'T BUY,0.195
544.44775390625,548.0424067695831,534.00231721881,544.7464675778978,3161300,42.665614041226206,2.056240010160195,542.6942138671875,494.61598602294924,DON'T BUY,0.2
534.8386840820312,546.2300973738079,529.7603696345525,535.8643385330191,3893400,37.3432126172572,0.15840221328073767,542.8722216796875,495.01141876220703,DON'T BUY,0.39
523.5667114257812,535.7646809272396,520.0318018070725,534.9183155170967,4582600,32.25940366088888,-2.2295015968901453,542.6905615234375,495.35326766967773,BUY,0.615
522.4116821289062,530.4474132651651,517.0545280380671,528.2567452915271,2810800,31.781945002683102,-4.167098069032249,542.4770532226562,495.702131652832,BUY,0.62
517.6221923828125,526.2852538535057,515.5112013197286,522.2723409176701,2375800,29.811585623989345,-6.019737244113685,542.2463024902344,496.05337265014646,BUY,0.625
525.3990478515625,526.1657362176873,518.7374588604746,520.3804145958255,2369500,36.67641761795742,-6.782258244244645,542.3033288574219,496.44364639282225,BUY,0.675
529.73046875,531.2141305477354,519.2650981567323,521.0275998827002,2544800,40.18541175296098,-6.956857836560289,542.4267016601563,496.88581817626954,WAIT,0.545
527.9381713867188,530.3280023805305,523.2780556471198,530.0790641843388,2363300,39.217009042684005,-7.157347245997357,542.5971520996094,497.3319674682617,BUY,0.645
533.8131713867188,535.336641641705,527.3308106177062,529.3123490624173,2804300,43.98235979091635,-6.764199663693148,542.9057836914062,497.8093260192871,DON'T BUY,0.4
534.101806640625,538.1943354104393,530.2880570069173,531.3335851251732,2598600,44.21376123966131,-6.3560681226738325,543.4077099609375,498.26348892211917,DON'T BUY,0.41
533.414794921875,535.764756833774,528.5057411405216,533.1658567335147,5973400,43.75050235035212,-6.018677472685113,543.9064349365234,498.7334518432617,DON'T BUY,0.415
541.36083984375,543.1432760287329,535.9539101111734,537.0591809942919,2758700,50.24406117731983,-5.05187862239984,544.4646514892578,499.23531219482425,DON'T BUY,0.37
542.8445434570312,544.8559834640638,539.6979915025928,543.6312270275845,2138200,51.37287811768941,-4.118485746360193,545.2710107421875,499.7352214050293,DON'T BUY,0.335
546.7379150390625,548.6896121131444,542.8046799148648,544.816119716933,2681600,54.30264484033591,-3.029678372590297,546.150458984375,500.2445834350586,DON'T BUY,0.34
555.2018432617188,559.4437595110134,545.4733198813375,546.7379452655332,2901200,59.95162643911972,-1.4669127557485808,547.1173352050781,500.79076202392577,DON'T BUY,0.225
538.3139038085938,556.2175803866614,537.7961536829304,551.8760520116449,2656400,47.3691972513809,-1.5729928384637333,547.4809838867187,501.2551780700684,DON'T BUY,0.295
545.7919311523438,549.0878699535331,528.7645853506067,529.8996971683828,4741800,52.15740837759983,-1.0416403762637856,547.9784606933594,501.75802520751955,DON'T BUY,0.215
546.1803588867188,548.8091607726969,541.6895041921541,544.4775997791345,2714900,52.399651411325685,-0.5824823558292564,548.4526379394531,502.29275802612307,DON'T BUY,0.215
545.0551147460938,547.1960073495139,539.3494712552322,540.5542931189182,2994600,51.58479789372824,-0.30586825581406174,548.8373962402344,502.81194946289065,DON'T BUY,0.215
528.2965698242188,537.6964775118488,524.7616599814254,526.1756117633587,3443500,41.28710739392886,-1.4225261113271017,548.9045092773438,503.24918243408206,DON'T BUY,0.305
487.6897888183594,518.6676711094148,486.21609427101987,517.4130129835785,6125100,27.146268366122882,-5.520476749460499,548.0192852783204,503.4661296081543,BUY,0.645
483.4578552246094,500.06703387972584,463.6125105803046,476.4676819896315,6009400,26.141388070967025,-9.005800564599667,547.0639599609375,503.6520022583008,BUY,0.675
477.88165283203125,503.422703705979,469.65672574259247,498.8721065388513,3555400,24.836769185984807,-12.078662427554264,545.7153112792969,503.798095703125,BUY,0.71
514.0548706054688,517.1266704795172,468.74608117061314,468.85577309089206,4698400,44.267755576435185,-11.462913894636927,545.0957043457031,504.1134548950195,DON'T BUY,0.43
498.0078125,507.27303633044244,482.83839961851805,505.4778202695026,4105300,39.401497857702196,-12.129965532307438,544.1264794921875,504.33811828613284,BUY,0.65
508.3900451660156,514.533584205093,494.5869723591148,496.9307089144982,3736200,43.71269675526805,-11.686138818864947,543.0221600341797,504.62118728637694,DON'T BUY,0.44
511.09283447265625,522.0235554285932,507.1433774071315,514.493710180395,3005500,44.81341411392687,-10.98962884149148,542.1825970458984,504.9339810180664,DON'T BUY,0.42
515.9996948242188,519.8992366122822,512.0103663619324,512.0303324833867,2210700,46.84567820940599,-9.927261750359207,541.2714947509766,505.319049987793,DON'T BUY,0.385
512.0601806640625,520.3280413401787,508.5096810457664,514.6731857322981,2501000,45.40014682403292,-9.29605491110442,540.3779925537109,505.69230361938475,DON'T BUY,0.395
515.9498291015625,522.5820510015774,507.7716937583861,509.58684547368114,3329800,47.134674649810634,-8.385296345037546,539.4192938232422,506.102604675293,DON'T BUY,0.395
